Date,Open,High,Low,Close,Adjclose,Volume,Ticler
2000-03-02,80.99636840820312,81.38752746582031,79.43098449707031,79.43098449707031,39.022613525390625,68745687934.0,2330.TW
2000-03-03,79.03982543945312,79.82251739501953,79.03982543945312,79.43098449707031,39.022613525390625,58129351241.0,2330.TW
2000-03-06,79.82251739501953,80.21367645263672,77.86598205566406,78.25714111328125,38.4459228515625,72312707991.0,2330.TW
2000-03-07,77.47444915771484,78.6482925415039,77.08329010009766,77.86598205566406,38.253746032714844,83737461434.0,2330.TW
2000-03-08,77.47444915771484,77.86598205566406,76.69213104248047,77.47444915771484,38.06140899658203,64819045052.0,2330.TW
2000-03-09,77.47444915771484,78.25714111328125,77.47444915771484,78.25714111328125,38.4459228515625,71897783191.0,2330.TW
2000-03-10,78.6482925415039,79.03982543945312,75.90943908691406,76.30059814453125,37.48471450805664,99978344966.0,2330.TW
2000-03-13,74.34442901611328,74.34442901611328,71.21404266357422,71.21404266357422,34.98580551147461,232179364310.0,2330.TW
2000-03-14,71.21404266357422,73.17057800292969,70.43135070800781,72.77904510498047,35.75466537475586,145477589021.0,2330.TW
2000-03-15,72.38789367675781,73.56173706054688,71.21404266357422,71.6052017211914,35.177974700927734,154204016711.0,2330.TW
2000-03-16,70.04019165039062,72.77904510498047,67.30133056640625,71.99673461914062,35.37033462524414,233438180185.0,2330.TW
2000-03-17,72.38789367675781,74.34442901611328,71.6052017211914,74.34442901611328,36.523704528808594,267728113852.0,2330.TW
2000-03-20,71.99673461914062,71.99673461914062,71.99673461914062,71.99673461914062,35.37033462524414,21190095663.0,2330.TW
2000-03-21,69.64903259277344,76.69213104248047,69.64903259277344,76.30059814453125,37.48471450805664,447638099122.0,2330.TW
2000-03-22,75.12674713134766,77.47444915771484,73.95289611816406,75.12674713134766,36.90802764892578,247260900862.0,2330.TW
2000-03-23,75.90943908691406,79.43098449707031,75.51828002929688,78.6482925415039,38.63807678222656,280164605464.0,2330.TW
2000-03-24,78.6482925415039,78.6482925415039,76.69213104248047,77.47444915771484,38.06140899658203,189561198505.0,2330.TW
2000-03-27,78.25714111328125,82.5613784790039,78.25714111328125,82.5613784790039,40.560489654541016,257812048419.0,2330.TW
2000-03-28,82.9525375366211,83.7352294921875,80.99636840820312,81.7786865234375,40.17597961425781,181779906634.0,2330.TW
2000-03-29,81.38752746582031,81.38752746582031,79.82251739501953,79.82251739501953,39.2149658203125,105678469394.0,2330.TW
2000-03-30,79.82251739501953,82.9525375366211,79.82251739501953,81.38752746582031,39.98380661010742,227815979813.0,2330.TW
2000-03-31,80.99636840820312,82.17021942138672,80.21367645263672,80.21367645263672,39.4071159362793,127027740887.0,2330.TW
2000-04-03,80.21367645263672,80.21367645263672,80.21367645263672,80.21367645263672,39.4071159362793,0.0,2330.TW
2000-04-04,80.21367645263672,80.21367645263672,80.21367645263672,80.21367645263672,39.4071159362793,0.0,2330.TW
2000-04-05,78.6482925415039,82.17021942138672,78.6482925415039,81.38752746582031,39.98380661010742,182695562287.0,2330.TW
2000-04-06,81.38752746582031,82.5613784790039,79.03982543945312,79.03982543945312,38.83042907714844,145596416273.0,2330.TW
2000-04-07,79.82251739501953,80.21367645263672,78.25714111328125,78.25714111328125,38.4459228515625,110518474790.0,2330.TW
2000-04-10,78.6482925415039,83.34407043457031,78.25714111328125,82.17021942138672,40.36832046508789,201610650952.0,2330.TW
2000-04-11,81.38752746582031,81.38752746582031,80.21367645263672,80.21367645263672,39.4071159362793,117967570843.0,2330.TW
2000-04-12,79.03982543945312,79.82251739501953,78.25714111328125,78.25714111328125,38.4459228515625,128216408046.0,2330.TW
2000-04-13,74.34442901611328,75.90943908691406,74.34442901611328,75.12674713134766,36.90802764892578,248891269216.0,2330.TW
2000-04-14,72.38789367675781,74.34442901611328,72.38789367675781,72.77904510498047,35.75466537475586,239165097006.0,2330.TW
2000-04-17,68.86634063720703,70.43135070800781,68.47518157958984,70.04019165039062,34.40912628173828,208060407784.0,2330.TW
2000-04-18,73.95289611816406,73.95289611816406,72.38789367675781,73.95289611816406,36.33134460449219,217523114345.0,2330.TW
2000-04-19,75.90943908691406,75.90943908691406,71.21404266357422,71.6052017211914,35.177974700927734,145654459349.0,2330.TW
2000-04-20,71.6052017211914,72.77904510498047,70.43135070800781,72.77904510498047,35.75466537475586,95074579646.0,2330.TW
2000-04-21,73.17057800292969,73.95289611816406,72.38789367675781,72.77904510498047,35.75466537475586,70356985905.0,2330.TW
2000-04-24,72.77904510498047,73.17057800292969,70.43135070800781,70.43135070800781,34.601295471191406,80690194617.0,2330.TW
2000-04-25,70.43135070800781,73.56173706054688,70.43135070800781,73.17057800292969,35.94700241088867,129573988875.0,2330.TW
2000-04-26,74.73558807373047,75.12674713134766,71.6052017211914,72.38789367675781,35.562496185302734,221065619149.0,2330.TW
2000-04-27,73.95289611816406,74.34442901611328,72.38789367675781,73.56173706054688,36.13917922973633,105813977898.0,2330.TW
2000-04-28,74.73558807373047,77.86598205566406,73.95289611816406,77.08329010009766,37.86924362182617,237572314797.0,2330.TW
2000-05-01,77.08329010009766,77.08329010009766,77.08329010009766,77.08329010009766,37.86924362182617,0.0,2330.TW
2000-05-02,76.69213104248047,76.69213104248047,75.12674713134766,75.51828002929688,37.100379943847656,84578099452.0,2330.TW
2000-05-03,74.73558807373047,75.51828002929688,73.56173706054688,73.56173706054688,36.13917922973633,75426358510.0,2330.TW
2000-05-04,73.56173706054688,75.12674713134766,72.38789367675781,73.17057800292969,35.94700241088867,111779167839.0,2330.TW
2000-05-05,72.38789367675781,75.90943908691406,71.99673461914062,75.12674713134766,36.90802764892578,110709562579.0,2330.TW
2000-05-08,74.34442901611328,75.90943908691406,74.34442901611328,75.51828002929688,37.100379943847656,82047327484.0,2330.TW
2000-05-09,75.51828002929688,75.51828002929688,75.51828002929688,75.51828002929688,37.100379943847656,0.0,2330.TW
2000-05-10,75.90943908691406,75.90943908691406,73.56173706054688,73.56173706054688,36.13917922973633,93664437942.0,2330.TW
2000-05-11,71.21404266357422,71.99673461914062,69.25749969482422,70.04019165039062,34.40912628173828,165385745438.0,2330.TW
2000-05-12,71.21404266357422,72.38789367675781,70.04019165039062,72.38789367675781,35.562496185302734,213521853794.0,2330.TW
2000-05-15,73.62432861328125,73.62432861328125,70.36869049072266,70.61927032470703,34.693603515625,134465742550.0,2330.TW
2000-05-16,72.37237548828125,75.1268539428711,71.11994934082031,74.87627410888672,36.784976959228516,105315890488.0,2330.TW
2000-05-17,78.13190460205078,79.63443756103516,77.6312255859375,79.63443756103516,39.122554779052734,165332157320.0,2330.TW
2000-05-18,79.13375091552734,81.63812255859375,78.13190460205078,81.63812255859375,40.1069221496582,124512470273.0,2330.TW
2000-05-19,80.1355972290039,81.136962890625,79.63443756103516,81.136962890625,39.860713958740234,83311748884.0,2330.TW
2000-05-22,80.1355972290039,80.63627624511719,79.13375091552734,79.13375091552734,38.87657165527344,106654860230.0,2330.TW
2000-05-23,79.13375091552734,79.13375091552734,76.12870025634766,76.62937927246094,37.6462516784668,78500882016.0,2330.TW
2000-05-24,73.62432861328125,75.1268539428711,73.62432861328125,74.3755874633789,36.539005279541016,85726893995.0,2330.TW
2000-05-25,74.62616729736328,75.1268539428711,72.12179565429688,72.87306213378906,35.800846099853516,96828793828.0,2330.TW
2000-05-26,72.12179565429688,73.12364196777344,71.6211166381836,72.87306213378906,35.800846099853516,70008419144.0,2330.TW
2000-05-29,72.87306213378906,74.12500762939453,72.62248229980469,72.87306213378906,35.800846099853516,52122944798.0,2330.TW
2000-05-30,72.87306213378906,72.87306213378906,72.87306213378906,72.87306213378906,35.800846099853516,0.0,2330.TW
2000-05-31,78.6325912475586,79.13375091552734,77.13005828857422,78.6325912475586,38.63037872314453,158989878703.0,2330.TW
2000-06-01,78.13190460205078,78.13190460205078,76.12870025634766,76.62937927246094,37.6462516784668,55122098697.0,2330.TW
2000-06-02,78.6325912475586,79.63443756103516,77.6312255859375,77.6312255859375,38.1384162902832,101225329179.0,2330.TW
2000-06-05,78.6325912475586,79.63443756103516,77.6312255859375,79.13375091552734,38.87657165527344,59798968599.0,2330.TW
2000-06-06,79.13375091552734,79.13375091552734,79.13375091552734,79.13375091552734,38.87657165527344,0.0,2330.TW
2000-06-07,78.13190460205078,80.63627624511719,77.6312255859375,80.63627624511719,39.61473083496094,81345149055.0,2330.TW
2000-06-08,80.63627624511719,81.136962890625,78.6325912475586,78.6325912475586,38.63037872314453,70697027392.0,2330.TW
2000-06-09,79.13375091552734,79.63443756103516,78.13190460205078,79.13375091552734,38.87657165527344,45171655346.0,2330.TW
2000-06-12,80.1355972290039,80.1355972290039,78.6325912475586,78.6325912475586,38.63037872314453,67123280572.0,2330.TW
2000-06-13,78.13190460205078,78.13190460205078,77.6312255859375,77.6312255859375,38.1384162902832,48311780619.0,2330.TW
2000-06-14,79.13375091552734,79.13375091552734,77.13005828857422,77.13005828857422,37.8922233581543,64295991259.0,2330.TW
2000-06-15,77.13005828857422,77.13005828857422,75.1268539428711,75.1268539428711,36.9080924987793,69274685557.0,2330.TW
2000-06-16,75.1268539428711,75.62753295898438,74.62616729736328,75.1268539428711,36.9080924987793,75573138725.0,2330.TW
2000-06-19,74.87627410888672,75.1268539428711,73.37374114990234,74.12500762939453,36.4158935546875,57780102371.0,2330.TW
2000-06-20,75.62753295898438,75.62753295898438,74.12500762939453,74.3755874633789,36.539005279541016,45751547817.0,2330.TW
2000-06-21,74.3755874633789,74.62616729736328,73.62432861328125,73.62432861328125,36.1699333190918,37673562283.0,2330.TW
2000-06-22,73.12364196777344,74.87627410888672,73.12364196777344,74.62616729736328,36.662109375,64192016747.0,2330.TW
2000-06-23,74.12500762939453,74.3755874633789,73.12364196777344,73.12364196777344,35.923946380615234,49329023488.0,2330.TW
2000-06-26,72.37237548828125,72.62248229980469,70.36869049072266,70.8698501586914,34.816715240478516,95197240574.0,2330.TW
2000-06-27,71.11994934082031,71.6211166381836,70.8698501586914,70.8698501586914,34.816715240478516,54066359094.0,2330.TW
2000-06-28,71.37053680419922,72.37237548828125,71.11994934082031,72.12179565429688,35.431758880615234,64997227603.0,2330.TW
2000-06-29,73.12364196777344,73.12364196777344,71.11994934082031,71.37053680419922,35.06269836425781,77624156393.0,2330.TW
2000-06-30,71.6211166381836,73.12364196777344,70.8698501586914,73.12364196777344,35.923946380615234,78027855479.0,2330.TW
2000-07-03,71.6211166381836,73.12364196777344,70.36869049072266,71.8712158203125,35.30865478515625,104447180852.0,2330.TW
2000-07-04,71.8712158203125,72.12179565429688,70.11859130859375,70.61927032470703,34.693603515625,73680107655.0,2330.TW
2000-07-05,71.37053680419922,75.1268539428711,70.11859130859375,74.62616729736328,36.662109375,119441525468.0,2330.TW
2000-07-06,72.62248229980469,73.87490844726562,71.8712158203125,72.62248229980469,35.67774200439453,101119813131.0,2330.TW
2000-07-07,72.62248229980469,73.12364196777344,71.11994934082031,71.11994934082031,34.93959045410156,56914463307.0,2330.TW
2000-07-10,71.37053680419922,72.37237548828125,70.11859130859375,71.8712158203125,35.30865478515625,65217525581.0,2330.TW
2000-07-11,71.6211166381836,72.87306213378906,71.11994934082031,72.12179565429688,35.431758880615234,52507541337.0,2330.TW
2000-07-12,72.12179565429688,72.37237548828125,71.37053680419922,71.8712158203125,35.30865478515625,40919616069.0,2330.TW
2000-07-13,72.12179565429688,73.62432861328125,72.12179565429688,72.62248229980469,35.67774200439453,69994503658.0,2330.TW
2000-07-14,72.62248229980469,73.62432861328125,72.62248229980469,73.12364196777344,35.923946380615234,62976544862.0,2330.TW
2000-07-17,73.12364196777344,73.62432861328125,71.6211166381836,71.8712158203125,35.30865478515625,50712314469.0,2330.TW
2000-07-18,71.8712158203125,71.8712158203125,71.11994934082031,71.11994934082031,34.93959045410156,32287023418.0,2330.TW
2000-07-19,71.8712158203125,71.8712158203125,71.11994934082031,71.11994934082031,34.93959045410156,32287023418.0,2330.TW
2000-07-20,70.61927032470703,70.61927032470703,67.61421203613281,67.61421203613281,33.21730041503906,115203218360.0,2330.TW
2000-07-21,67.61421203613281,67.86479949951172,64.10847473144531,65.1098403930664,31.98695182800293,162136495092.0,2330.TW
2000-07-24,64.35858154296875,64.60916137695312,63.106632232666016,63.357215881347656,31.125930786132812,110822798308.0,2330.TW
2000-07-25,62.10478973388672,64.10847473144531,62.10478973388672,62.85605239868164,30.87972640991211,93606483860.0,2330.TW
2000-07-26,63.60731506347656,65.36042022705078,63.60731506347656,65.1098403930664,31.98695182800293,123597006270.0,2330.TW
2000-07-27,64.35858154296875,64.60916137695312,62.60594940185547,64.60916137695312,31.740978240966797,75383138177.0,2330.TW
2000-07-28,62.60594940185547,64.8597412109375,62.60594940185547,63.85789489746094,31.371912002563477,112145144460.0,2330.TW
2000-07-31,63.85789489746094,64.10847473144531,63.106632232666016,63.60731506347656,31.248811721801758,44307028697.0,2330.TW
2000-08-01,64.35858154296875,64.8597412109375,63.106632232666016,63.106632232666016,31.00282859802246,54874186395.0,2330.TW
2000-08-02,63.357215881347656,63.85789489746094,62.60594940185547,62.60594940185547,30.756860733032227,39456927657.0,2330.TW
2000-08-03,62.60594940185547,62.60594940185547,60.60226058959961,61.103424072265625,30.018707275390625,50216489866.0,2330.TW
2000-08-04,61.35352325439453,64.35858154296875,61.35352325439453,62.85605239868164,30.87972640991211,80865639734.0,2330.TW
2000-08-07,63.106632232666016,63.106632232666016,61.103424072265625,61.60410690307617,30.26466941833496,88230506600.0,2330.TW
2000-08-08,61.60410690307617,63.106632232666016,61.103424072265625,62.85605239868164,30.87972640991211,87806300921.0,2330.TW
2000-08-09,63.357215881347656,65.1098403930664,63.357215881347656,65.1098403930664,31.98695182800293,97692062259.0,2330.TW
2000-08-10,65.8611068725586,66.61237335205078,65.1098403930664,66.61237335205078,32.72511291503906,102063658059.0,2330.TW
2000-08-11,66.11168670654297,66.61237335205078,65.61100769042969,65.61100769042969,32.23316955566406,55832817569.0,2330.TW
2000-08-14,65.61100769042969,65.8611068725586,64.60916137695312,65.1098403930664,31.98695182800293,42591720049.0,2330.TW
2000-08-15,66.11168670654297,66.11168670654297,64.8597412109375,65.36042022705078,32.11005783081055,53931312217.0,2330.TW
2000-08-16,65.36042022705078,67.61421203613281,65.36042022705078,67.61421203613281,33.21730041503906,77309224777.0,2330.TW
2000-08-17,68.61605834960938,69.61742401123047,68.11489868164062,69.11674499511719,33.95546340942383,93825423620.0,2330.TW
2000-08-18,69.61742401123047,70.36869049072266,69.36732482910156,69.86800384521484,34.32453536987305,86628725821.0,2330.TW
2000-08-21,69.36732482910156,69.61742401123047,68.86615753173828,69.11674499511719,33.95546340942383,50032384651.0,2330.TW
2000-08-22,69.11674499511719,69.11674499511719,67.86479949951172,68.61605834960938,33.70949172973633,47266781772.0,2330.TW
2000-08-23,68.61605834960938,68.61605834960938,68.61605834960938,68.61605834960938,33.70949172973633,0.0,2330.TW
2000-08-24,69.11674499511719,70.36869049072266,69.11674499511719,69.86800384521484,34.32453536987305,86961297607.0,2330.TW
2000-08-25,70.11859130859375,70.36869049072266,69.61742401123047,70.36869049072266,34.57051086425781,67969846253.0,2330.TW
2000-08-28,69.86800384521484,69.86800384521484,68.61605834960938,69.11674499511719,33.95546340942383,41797979053.0,2330.TW
2000-08-29,69.11674499511719,69.11674499511719,67.11353302001953,68.61605834960938,33.70949172973633,70881336756.0,2330.TW
2000-08-30,68.11489868164062,69.11674499511719,67.61421203613281,67.61421203613281,33.21730041503906,55343475749.0,2330.TW
2000-08-31,66.61237335205078,67.61421203613281,66.61237335205078,67.36363220214844,33.09420394897461,59711834325.0,2330.TW
2000-09-01,67.61421203613281,67.61421203613281,64.8597412109375,65.1098403930664,31.98695182800293,78236371122.0,2330.TW
2000-09-04,66.61237335205078,66.86295318603516,65.8611068725586,66.86295318603516,32.848228454589844,37302006304.0,2330.TW
2000-09-05,66.86295318603516,67.36363220214844,66.11168670654297,67.11353302001953,32.9713249206543,44200016942.0,2330.TW
2000-09-06,66.11168670654297,66.36226654052734,65.1098403930664,65.61100769042969,32.23316955566406,57121754055.0,2330.TW
2000-09-07,63.357215881347656,64.10847473144531,62.60594940185547,62.85605239868164,30.87972640991211,67406794020.0,2330.TW
2000-09-08,62.85605239868164,63.357215881347656,62.10478973388672,62.355369567871094,30.633752822875977,53151311722.0,2330.TW
2000-09-11,61.85468673706055,62.60594940185547,61.85468673706055,62.10478973388672,30.510644912719727,59550218869.0,2330.TW
2000-09-12,62.10478973388672,62.10478973388672,62.10478973388672,62.10478973388672,30.510644912719727,0.0,2330.TW
2000-09-13,61.103424072265625,62.60594940185547,59.35031509399414,62.10478973388672,30.510644912719727,118942384480.0,2330.TW
2000-09-14,60.852840423583984,61.60410690307617,59.85099792480469,60.10157775878906,29.526512145996094,58547691419.0,2330.TW
2000-09-15,61.103424072265625,62.10478973388672,60.10157775878906,61.35352325439453,30.141565322875977,82176445198.0,2330.TW
2000-09-18,60.10157775878906,61.103424072265625,59.35031509399414,60.60226058959961,29.772485733032227,97868072327.0,2330.TW
2000-09-19,59.0997314453125,59.85099792480469,56.59584045410156,56.59584045410156,27.804222106933594,133186917707.0,2330.TW
2000-09-20,57.84778594970703,58.34846878051758,56.59584045410156,57.597206115722656,28.29616928100586,120368246850.0,2330.TW
2000-09-21,56.59584045410156,57.84778594970703,55.84409713745117,57.346622467041016,28.173067092895508,68452388650.0,2330.TW
2000-09-22,53.34020233154297,54.091468811035156,53.34020233154297,53.34020233154297,26.204809188842773,132834122636.0,2330.TW
2000-09-25,54.091468811035156,54.34156799316406,52.33835983276367,53.34020233154297,26.204809188842773,88873752030.0,2330.TW
2000-09-26,53.34020233154297,56.845943450927734,53.089622497558594,56.845943450927734,27.927093505859375,199394350975.0,2330.TW
2000-09-27,56.34526062011719,58.09836959838867,55.593994140625,55.593994140625,27.312047958374023,137224758488.0,2330.TW
2000-09-28,55.593994140625,56.34526062011719,53.34020233154297,53.34020233154297,26.204809188842773,107525519700.0,2330.TW
2000-09-29,53.34020233154297,53.59030532836914,52.08777618408203,52.08777618408203,25.589515686035156,76034057956.0,2330.TW
2000-10-02,50.08456802368164,51.0864143371582,49.33330535888672,49.33330535888672,24.236312866210938,138001375937.0,2330.TW
2000-10-03,48.5820426940918,52.58893966674805,48.331459045410156,51.58709716796875,25.34354019165039,194590275197.0,2330.TW
2000-10-04,49.833988189697266,49.833988189697266,49.833988189697266,49.833988189697266,24.482284545898438,84448144144.0,2330.TW
2000-10-05,49.08272171020508,52.83904266357422,49.08272171020508,51.58709716796875,25.34354019165039,164805785309.0,2330.TW
2000-10-06,51.58709716796875,55.09283447265625,51.58709716796875,55.09283447265625,27.06583023071289,180029493800.0,2330.TW
2000-10-09,54.5921516418457,55.343414306640625,53.840885162353516,53.840885162353516,26.45078468322754,102031335801.0,2330.TW
2000-10-10,53.840885162353516,53.840885162353516,53.840885162353516,53.840885162353516,26.45078468322754,0.0,2330.TW
2000-10-11,52.08777618408203,52.08777618408203,52.08777618408203,52.08777618408203,25.589515686035156,29010663869.0,2330.TW
2000-10-12,48.83262252807617,50.58525085449219,48.5820426940918,48.5820426940918,23.867229461669922,183667251856.0,2330.TW
2000-10-13,45.3264045715332,49.08272171020508,45.3264045715332,48.331459045410156,23.744123458862305,191179714534.0,2330.TW
2000-10-16,48.331459045410156,48.331459045410156,48.331459045410156,48.331459045410156,23.744123458862305,0.0,2330.TW
2000-10-17,45.07630157470703,47.580196380615234,45.07630157470703,47.07951354980469,23.129072189331055,152970339373.0,2330.TW
2000-10-18,46.57883071899414,47.07951354980469,43.823875427246094,43.823875427246094,21.529659271240234,197565539457.0,2330.TW
2000-10-19,41.57008743286133,43.32319641113281,40.81882095336914,40.81882095336914,20.053346633911133,199457078987.0,2330.TW
2000-10-20,43.57377624511719,43.57377624511719,43.57377624511719,43.57377624511719,21.40679168701172,53403302845.0,2330.TW
2000-10-23,49.833988189697266,49.833988189697266,48.5820426940918,49.833988189697266,24.482284545898438,393125049096.0,2330.TW
2000-10-24,49.833988189697266,53.089622497558594,49.08272171020508,53.089622497558594,26.08169937133789,281450989671.0,2330.TW
2000-10-25,52.33835983276367,54.5921516418457,52.33835983276367,53.840885162353516,26.45078468322754,211862326584.0,2330.TW
2000-10-26,52.08777618408203,53.840885162353516,52.08777618408203,52.83904266357422,25.958595275878906,162335511542.0,2330.TW
2000-10-27,52.83904266357422,52.83904266357422,52.83904266357422,52.83904266357422,25.958595275878906,0.0,2330.TW
2000-10-30,49.33330535888672,49.33330535888672,49.33330535888672,49.33330535888672,24.236312866210938,43094344075.0,2330.TW
2000-10-31,47.83077621459961,49.583885192871094,47.83077621459961,49.08272171020508,24.113204956054688,237316567164.0,2330.TW
2000-11-01,50.58525085449219,50.58525085449219,48.331459045410156,48.5820426940918,23.867229461669922,178478658699.0,2330.TW
2000-11-02,48.83262252807617,51.837677001953125,48.5820426940918,51.837677001953125,25.46664810180664,190518503961.0,2330.TW
2000-11-03,54.091468811035156,55.09283447265625,53.089622497558594,54.84273147583008,26.94296646118164,246387764272.0,2330.TW
2000-11-06,52.83904266357422,55.343414306640625,52.33835983276367,54.5921516418457,26.819856643676758,242870995952.0,2330.TW
2000-11-07,57.09652328491211,58.34846878051758,56.09467697143555,58.34846878051758,28.665246963500977,252449083392.0,2330.TW
2000-11-08,59.600894927978516,61.35352325439453,58.34846878051758,58.59904861450195,28.788349151611328,235556099847.0,2330.TW
2000-11-09,57.597206115722656,57.597206115722656,55.84409713745117,57.597206115722656,28.29616928100586,166633646908.0,2330.TW
2000-11-10,56.09467697143555,57.597206115722656,55.593994140625,57.09652328491211,28.050201416015625,174306612636.0,2330.TW
2000-11-13,53.34020233154297,54.34156799316406,53.34020233154297,53.34020233154297,26.204809188842773,146585514365.0,2330.TW
2000-11-14,53.089622497558594,54.5921516418457,52.83904266357422,53.34020233154297,26.204809188842773,104741997508.0,2330.TW
2000-11-15,55.09283447265625,55.343414306640625,51.58709716796875,53.59030532836914,26.327680587768555,138232731310.0,2330.TW
2000-11-16,50.08456802368164,52.83904266357422,50.08456802368164,50.08456802368164,24.605392456054688,145488774074.0,2330.TW
2000-11-17,46.57883071899414,50.08456802368164,46.57883071899414,49.33330535888672,24.236312866210938,149759745078.0,2330.TW
2000-11-20,44.074459075927734,46.077667236328125,44.074459075927734,44.074459075927734,21.652767181396484,121477336093.0,2330.TW
2000-11-21,43.57377624511719,47.07951354980469,43.57377624511719,47.07951354980469,23.129072189331055,141268915401.0,2330.TW
2000-11-22,47.33009338378906,48.5820426940918,45.57698440551758,45.57698440551758,22.390920639038086,176943588927.0,2330.TW
2000-11-23,44.32503890991211,45.07630157470703,44.074459075927734,44.57514190673828,21.89873504638672,93637447900.0,2330.TW
